runs,cost
6207,1.4142135
6208,1.4142106
6209,1.4141681
6210,1.4142135
6211,1.4142135
6212,1.4141737
6213,2.969551e-10
6214,1.4142135
6215,1.4142067
6216,1.4142135
6217,1.4141499
6218,1.4142119
6219,1.4142135
6220,8.5821105e-18
6221,1.1274615e-16
6222,1.4142135
6223,1.4142135
6224,1.4142119
6225,1.2567778e-18
6226,1.4142135
6227,1.4140468
6228,1.4142127
6229,1.4142071
6230,1.4142118
6231,1.4141965
6232,1.4142135
6233,1.4853692e-18
6234,1.4142135
6235,1.4142135
6236,1.4125695
6237,7.8252223e-16
6238,1.4142135
6239,1.4142103
6240,1.7006704e-21
6241,1.4142135
6242,1.4142135
6243,1.4142075
6244,1.4142112
6245,1.4142135
6246,1.4142135
6247,1.4142135
6248,1.4142134
6249,1.4142109
6250,1.4142135
6251,1.4142135
6252,1.4139663
6253,1.4142115
6254,1.4142135
6255,1.4142057
6256,2.7503668e-20
6257,1.4142085
6258,1.414165
6259,1.4142107
6260,1.4142126
6261,4.2751301e-16
6262,1.414119
6263,1.4141276
6264,1.4141523
6265,1.4142135
6266,1.4137818
6267,1.4142135
6268,1.411898
6269,1.4142135
6270,1.4142135
6271,1.4142083
6272,1.4142135
6273,1.4141712
6274,1.4141867
6275,1.4142135
6276,1.4142135
6277,1.4030032e-20
6278,1.4140897
6279,1.4142134
6280,1.414199
6281,1.4131225
6282,1.4142135
6283,1.4142135
6284,1.4142135
6285,1.4141883
6286,1.4142116
6287,9.004691e-16
6288,1.4141988
6289,1.4142135
6290,1.4142135
6291,1.4142106
6292,1.4142135
6293,1.4141654
6294,1.7288516e-20
6295,1.413259
6296,3.5534878e-13
6297,1.4142071
6298,1.4142135
6299,1.4142014
6300,1.4141792
6301,1.4142108
6302,1.4141585
6303,1.4142135
6304,1.4142135
6305,1.4142135
6306,1.4139893
6307,1.414077
6308,1.4142135
6309,1.4142135
6310,1.4142127
6311,1.4142085
6312,1.4142052
6313,1.4142135
6314,1.4142126
6315,3.3290944e-21
6316,1.4142091
6317,1.4140166
6318,9.576905e-10
6319,1.413762
6320,1.4142135
6321,1.4142135
6322,1.4142127
6323,1.4142126
6324,1.4142135
6325,7.131181e-19
6326,1.4142132
6327,1.4111823
6328,1.4142135
6329,1.4142126
6330,1.4120039
6331,1.4142058
6332,1.4141773
6333,1.4142042
6334,1.4141965
6335,5.833815e-17
6336,2.8780827e-13
6337,1.4142135
6338,1.4142135
6339,1.4142135
6340,1.4142051
6341,1.4142133
6342,1.4141299
6343,1.4138682
6344,1.4141008
6345,1.4142135
6346,1.4141866
6347,1.4142135
6348,1.4142135
6349,1.4142135
6350,1.4142135
6351,1.4141532
6352,1.4142135
6353,1.4142135
6354,1.4142135
6355,3.5534658e-13
6356,1.4141152
6357,1.4142135
6358,1.4142135
6359,1.4142135
6360,1.4141959
6361,1.4141963
6362,1.414212
6363,1.4142135
6364,1.4142128
6365,1.4142122
6366,1.4142135
6367,1.4142135
6368,1.4142135
6369,1.4142135
6370,1.413935
6371,1.4142112
6372,1.414212
6373,1.4142078
6374,1.4142135
6375,1.4141543
6376,1.4142113
6377,1.4142113
6378,1.4142072
6379,1.4142126
6380,1.4141916
6381,1.4142135
6382,5.134178e-12
6383,1.4141748
6384,1.4142128
6385,1.4140909
6386,1.4142135
6387,1.4119426
6388,1.1264158e-16
6389,1.4142127
6390,1.4142103
6391,1.4142123
6392,1.4142135
6393,4.2991562e-13
6394,1.7415164e-13
6395,1.4142095
6396,1.5560464e-18
6397,1.4139669
6398,1.4142122
6399,1.4142135
6400,1.4142116
6401,1.4141998
6402,1.4142135
6403,1.4142114
6404,1.4142135
6405,1.4142135
6406,1.4142135
6407,1.4142091
6408,9.61383e-12
6409,1.4142135
6410,1.4142135
6411,2.4949635e-18
6412,1.4141631
6413,1.4142126
6414,1.4141934
6415,1.4142135
6416,1.4142135
6417,1.4142075
6418,1.41412
6419,1.4142135
6420,1.4142119
6421,1.4141654
6422,1.4141985
6423,1.4142051
6424,1.4141691
6425,1.4141889
6426,1.4142135
6427,1.4142135
6428,1.4142135
6429,1.4142126
6430,1.4140391
6431,1.4142135
6432,1.4142126
6433,1.4142135
6434,1.4142135
6435,1.4142135
6436,1.4142069
6437,1.4141933
6438,1.3992807
6439,1.414204
6440,1.4142101
6441,1.4142135
6442,1.4142121
6443,1.4142133
6444,1.4142135
6445,1.4142123
6446,1.4142135
6447,1.4142102
6448,1.4142114
6449,1.4142135
6450,1.4141458
6451,1.4142135
6452,1.4136473
6453,1.4142118
6454,0.000003634728
6455,1.4142134
6456,1.4142135
6457,1.4138792
6458,1.4142135
6459,1.4142135
6460,1.4142014
6461,1.4138454
6462,1.4142135
6463,1.4142135
6464,6.44606e-16
6465,1.4142108
6466,1.4142135
6467,1.4142112
6468,1.4142126
6469,1.4142135
6470,1.4139403
6471,1.4026093
6472,1.4141876
6473,1.2832536e-13
6474,1.4142126
6475,1.5582397e-17
6476,1.4142135
6477,1.4142134
6478,1.4142135
6479,1.4141778
6480,2.1493142e-17
6481,1.4142126
6482,1.4142135
6483,7.771484e-22
6484,1.4142135
6485,0.0
6486,1.4141995
6487,1.4142135
6488,1.4142135
6489,1.4142121
6490,1.414213
6491,1.4142135
6492,1.4142022
6493,2.1196838e-18
6494,1.4142135
6495,1.4141917
6496,1.4141967
6497,1.4141153
6498,1.6082196e-14
6499,1.4142115
6500,1.408921
6501,1.4142106
6502,1.4142135
6503,1.413958
6504,6.5774404e-20
6505,1.4142135
6506,1.4142135
6507,1.4142119
6508,1.4142127
6509,1.4141979
6510,1.4142123
6511,2.9119165e-21
6512,1.4142126
6513,1.4142135
6514,1.4141959
6515,1.4142135
6516,1.4142135
6517,1.414195
6518,1.4142135
6519,1.4142114
6520,1.4142135
6521,1.4141884
6522,1.4142126
6523,1.4142135
6524,1.4142135
6525,1.4142114
6526,1.4142114
6527,1.4142135
6528,4.18757e-18
6529,1.4142135
6530,1.4141966
6531,1.4142135
6532,1.4142135
6533,1.414126
6534,2.915898e-15
6535,1.4142071
6536,1.4141837
6537,1.414047
6538,1.4142135
6539,1.5274194e-17
6540,1.4142125
6541,1.4142108
6542,1.4142135
6543,1.414211
6544,1.4142066
6545,1.4142132
6546,1.4142135
6547,1.4131916
6548,9.969518e-21
6549,1.414212
6550,1.4141988
6551,1.414212
6552,1.4141823
6553,1.4142135
6554,1.4142075
6555,1.2149488e-18
6556,1.4142135
6557,5.1212127e-13
6558,1.4142135
6559,1.4136559
6560,1.4142135
6561,1.4142135
6562,1.4142135
6563,1.4142135
6564,1.4142126
6565,1.4141922
6566,1.4142135
6567,1.4142032
6568,1.0767459e-18
6569,1.4142135
6570,1.4142135
6571,1.4142135
6572,1.4142118
6573,1.3353541e-8
6574,1.4142135
6575,1.414208
6576,1.4142135
6577,1.4142135
6578,1.4142134
6579,1.4142126
6580,1.4142075
6581,1.4141922
6582,1.4142135
6583,1.4142123
6584,1.4142126
6585,1.4142134
6586,1.4142135
6587,1.4142125
6588,1.41192
6589,1.4141473
6590,1.4142135
6591,1.4142135
6592,1.414213
6593,1.4142135
6594,1.4141735
6595,1.4142135
6596,1.4142104
6597,1.4142135
6598,1.4137381
6599,5.117752e-13
6600,1.4142135
6601,1.4142135
6602,1.4142135
6603,4.675864e-20
6604,1.4142126
6605,1.4142126
6606,1.4142135
6607,1.4141686
6608,1.4141665
6609,1.4142091
6610,1.4139051
6611,1.4137323
6612,1.4142135
6613,1.414191
6614,1.4142125
6615,1.4140813
6616,1.4142135
6617,1.4142135
6618,1.4142079
6619,1.4141651
6620,1.4142098
6621,1.4142135
6622,2.5928872e-9
6623,1.4140873
6624,1.4142126
6625,1.4142135
6626,1.4142135
6627,1.4142135
6628,1.4142112
6629,1.4121457
6630,1.414099
6631,1.4142135
6632,1.4142052
6633,1.4142126
6634,1.4142115
6635,1.4142106
6636,1.4142135
6637,1.4142135
6638,1.4141053
6639,1.4142135
6640,1.4142101
6641,1.4142135
6642,1.4142048
6643,1.4141953
6644,1.4142135
6645,1.4103693
6646,1.4141158
6647,1.4142127
6648,1.4142135
6649,1.4142135
6650,1.4141861
6651,2.2219863e-12
6652,1.4142057
6653,1.4142125
6654,1.4142135
6655,3.5553626e-11
6656,1.4140364
6657,1.4142135
6658,1.4142135
6659,1.4142125
6660,1.4142134
6661,1.4142135
6662,1.4142135
6663,1.414157
6664,2.226538e-20
6665,1.4142126
6666,1.4140514
6667,1.4142135
6668,1.4139761
6669,1.4142135
6670,1.4142126
6671,1.4142096
6672,1.4102756
6673,1.4142135
6674,1.4142076
6675,1.4142135
6676,1.4142097
6677,1.4141424
6678,1.4142135
6679,1.4142002
6680,1.4142125
6681,1.4141976
6682,1.414209
6683,7.383123e-22
6684,1.4142071
6685,1.4139627
6686,1.4140267
6687,4.430038e-10
6688,1.4142123
6689,1.414202
6690,2.4747886e-16
6691,1.4142057
6692,1.4142115
6693,1.5630848e-20
6694,1.4142135
6695,1.4142135
6696,1.4142077
6697,1.414142
6698,1.4134146
6699,1.4142135
6700,1.4142135
6701,1.4142101
6702,1.4142132
6703,1.4047643
6704,1.4142123
6705,1.4141927
6706,1.4142135
6707,1.4141954
6708,1.4142135
6709,1.4142107
6710,1.4142135
6711,1.4142116
6712,1.414211
6713,1.4142007
6714,1.4142135
6715,1.4142135
6716,1.4142096
6717,1.4142135
6718,1.4141481
6719,1.4141657
6720,1.2842632e-18
6721,1.4142085
6722,1.4142135
6723,1.4142127
6724,1.4142135
6725,1.4141628
6726,4.1928782e-19
6727,1.4142127
6728,1.4142135
6729,1.41421
6730,1.4141971
6731,1.4142002
6732,1.4142126
6733,1.4142135
6734,1.4142123
6735,1.4142126
6736,1.4141978
6737,1.4142135
6738,1.414202
6739,1.414045
6740,1.4141585
6741,1.4142135
6742,1.4142014
6743,1.4142135
6744,1.4140943
6745,1.1430137e-9
6746,1.4142135
6747,1.4142135
6748,1.4142135
6749,1.414199
6750,1.4141133
6751,1.4142126
6752,1.4142135
6753,1.4142046
6754,3.1081049e-18
6755,1.4142135
6756,1.4142135
6757,1.4142135
6758,1.4140117
6759,1.4141791
6760,1.414156
6761,1.4142135
6762,1.4142135
6763,1.4142135
6764,1.4142078
6765,1.4142063
6766,1.4141207
6767,1.4142135
6768,1.4140923
6769,1.4142118
6770,1.4142135
6771,1.4142106
6772,1.4142135
6773,1.414201
6774,1.4142135
6775,1.4142135
6776,4.553591e-17
6777,1.4142085
6778,1.4142135
6779,1.4142135
6780,1.4141912
6781,9.702556e-16
6782,1.4142097
6783,1.4140222
6784,1.4132032
6785,1.4142135
6786,1.4142135
6787,1.4142135
6788,1.4142132
6789,1.4142118
6790,1.4142135
6791,1.4142084
6792,1.4142135
6793,1.4142135
6794,1.4142121
6795,1.4142135
6796,1.4139009
6797,1.4142135
6798,1.4141918
6799,1.4142135
6800,1.4142022
6801,1.4142135
6802,1.4142135
6803,1.4142121
6804,1.4142135
6805,1.4122926
6806,1.4142135
6807,1.414211
6808,1.4142032
6809,1.4141971
6810,1.4142135
6811,1.4142134
6812,0.0000016199551
6813,1.4142135
6814,1.4142135
6815,1.4142135
6816,1.4142075
6817,1.4142128
6818,6.972595e-13
6819,1.4139065
6820,1.4142135
6821,1.4651934e-16
6822,1.4142135
6823,1.4142135
6824,1.4141936
6825,1.4142113
6826,1.4142126
6827,1.4121938
6828,1.4142135
6829,1.4142135
6830,1.4138703
6831,1.4142071
6832,1.41414
6833,1.41421
6834,1.1288323e-16
6835,1.4134668
6836,1.4142135
6837,1.4142135
6838,1.4142109
6839,1.414204
6840,1.4142135
6841,1.4141967
6842,1.4142135
6843,1.4130747
6844,1.4142135
6845,1.4141493
6846,1.4142109
6847,1.4142135
6848,1.4142135
6849,1.41421
6850,1.4142091
6851,1.4142052
6852,1.4142107
6853,1.4142135
6854,1.4142084
6855,1.7630614e-7
6856,1.4141978
6857,1.4142025
6858,1.413179
6859,1.4142135
6860,1.4142135
6861,1.4142135
6862,1.4142058
6863,1.4142135
6864,1.4142135
6865,1.4142135
6866,1.4142135
6867,1.4142115
6868,1.4142125
6869,1.4141942
6870,1.4142135
6871,1.4142135
6872,1.6601596e-20
6873,1.4142135
6874,1.4142063
6875,1.4142115
6876,1.4142095
6877,1.4142135
6878,1.4142135
6879,1.4141914
6880,1.4142135
6881,1.4142135
6882,1.4142101
6883,1.4141958
6884,1.4142103
6885,1.4142063
6886,1.4142125
6887,1.4141558
6888,1.414211
6889,1.4141926
6890,1.4142135
6891,1.4142126
6892,1.4142135
6893,1.4142107
6894,1.414211
6895,1.4141911
6896,1.414183
6897,1.4141976
6898,1.4142135
6899,1.4142135
6900,1.4142135
6901,1.4140016
6902,1.4142135
6903,1.4142047
6904,1.4142135
6905,1.4142135
6906,1.4141643
6907,1.4142103
6908,1.4142063
6909,1.4142135
6910,1.4142095
6911,1.4141542
6912,1.4142135
6913,1.4142135
6914,1.4142057
6915,1.4142135
6916,1.4142135
6917,1.4141752
6918,1.4139831
6919,1.4142132
6920,1.4142135
6921,1.4142135
6922,1.4142135
6923,5.8326283e-18
6924,1.4142125
6925,1.4142135
6926,2.778689e-20
6927,1.4142135
6928,1.4142134
6929,1.4142135
6930,1.4139686
6931,3.0840724e-16
6932,4.467759e-9
6933,1.4142107
6934,1.4142135
6935,1.4141747
6936,1.414195
6937,1.4141984
6938,1.4142135
6939,1.4142098
6940,1.4142106
6941,1.4142135
6942,1.4142034
6943,0.0
6944,1.4050524
6945,1.4137298
6946,1.4142135
6947,1.4142069
6948,1.4141197
6949,1.4142135
6950,1.4142118
6951,1.4142085
6952,1.4142135
6953,1.4142069
6954,1.4142135
6955,1.4142135
6956,1.4142135
6957,1.4142135
6958,1.4142126
6959,1.414206
6960,1.4142135
6961,1.4142135
6962,1.4142135
6963,1.4142135
6964,1.4142135
6965,1.4142135
6966,1.414178
6967,1.413977
6968,1.203686e-10
6969,1.4142115
6970,1.4141973
6971,1.4142135
6972,1.4142135
6973,1.4140064
6974,1.4142135
6975,1.4142135
6976,1.4140807
6977,1.4142126
6978,1.4142106
6979,1.4142135
6980,1.4142126
6981,1.4142135
6982,1.4142135
6983,1.4141729
6984,1.4142135
6985,1.4142104
6986,1.4141828
6987,1.4142101
6988,1.4142135
6989,1.4142135
6990,1.4142127
6991,1.4827802e-21
6992,1.4142061
6993,1.4142135
6994,1.4141039
6995,1.4142135
6996,1.4142135
6997,1.4142135
6998,1.4135474
6999,1.4142135
7000,1.4142135
7001,1.4142077
7002,1.4142072
7003,1.4142077
7004,1.4139477
7005,9.987077e-12
7006,2.2741122e-13
7007,1.4142135
7008,1.4136578
7009,1.4142135
7010,1.4141775
7011,1.4141603
7012,1.4141558
7013,1.4134957
7014,1.4142135
7015,1.4142135
7016,1.4142135
7017,1.4142103
7018,3.1216389e-21
7019,1.4142008
7020,1.4142135
7021,1.4142033
7022,1.4142135
7023,1.4142078
7024,1.4142084
7025,1.4142135
7026,1.4142135
7027,1.4142135
7028,1.4142135
7029,1.4142135
7030,1.4142135
7031,1.4142108
7032,1.4142135
7033,1.4142135
7034,1.414186
7035,1.4142135
7036,1.4142135
7037,1.4142045
7038,1.4142135
7039,1.4141719
7040,3.5531831e-13
7041,1.4142126
7042,1.4142113
7043,1.4142135
7044,3.8507868e-17
7045,1.4142098
7046,1.4142115
7047,1.4142135
7048,1.4141628
7049,1.4142135
7050,1.4142106
7051,1.414212
7052,1.4142119
7053,1.414079
7054,1.414212
7055,1.4141256
7056,1.4142135
7057,1.4142135
7058,1.4142135
7059,1.2628055e-21
7060,1.4142135
7061,1.4142135
7062,1.4142121
7063,1.4142054
7064,1.4142115
7065,1.4142047
7066,1.4142135
7067,1.4142135
7068,1.4114796
7069,1.4141928
7070,1.4142135
7071,1.4142135
7072,1.4142135
7073,1.4142085
7074,1.4142126
7075,1.4133337
7076,1.4142097
7077,1.4142088
7078,1.4142135
7079,1.4141678
7080,1.4142135
7081,1.4142126
7082,1.4142135
7083,1.0335974e-8
7084,1.4142135
7085,1.4142135
7086,1.4142089
7087,1.4142135
7088,1.4142135
7089,1.5629496e-15
7090,1.4142135
7091,1.4142135
7092,1.4141997
7093,1.414162
7094,1.4142134
7095,1.4142085
7096,1.4142135
7097,1.4142135
7098,1.4141185
7099,1.4142091
7100,1.4142125
7101,1.4142135
7102,1.4142133
7103,1.4142135
7104,1.4142135
7105,1.4141988
7106,1.4142123
7107,1.4142122
7108,1.4141998
7109,1.4142135
7110,1.4135149
7111,1.4141967
7112,1.4141878
7113,1.4141564
7114,1.4142126
7115,1.4142133
7116,1.4142135
7117,1.4142135
7118,1.4142135
7119,1.4131695
7120,1.4142135
7121,1.4142091
7122,1.4142135
7123,1.4142127
7124,1.4141455
7125,1.4142135
7126,1.4142135
7127,1.4142135
7128,1.4141569
7129,1.410968
7130,4.2114e-18
7131,1.4141867
7132,1.4142118
7133,1.4142135
7134,1.4142135
7135,1.4142127
7136,1.4142127
7137,1.4142135
7138,1.848332e-10
7139,1.4142135
7140,1.4129193
7141,1.4140974
7142,1.4142106
7143,1.4142135
7144,1.8484543e-10
7145,1.4142135
7146,1.4142135
7147,1.4142126
7148,1.4142135
7149,7.812955e-18
7150,1.4142135
7151,1.4142134
7152,1.4142052
7153,1.414212
7154,0.0
7155,1.414204
7156,1.4142135
7157,1.4142135
7158,1.4141794
7159,1.4142135
7160,1.4142114
7161,1.4142135
7162,1.3998331
7163,1.4142135
7164,1.4142135
7165,1.4142135
7166,1.414199
7167,1.4142134
7168,1.4142034
7169,1.4142135
7170,1.4142135
7171,2.7768353e-15
7172,1.4137486
7173,1.4142135
7174,1.4142135
7175,1.4142135
7176,1.4142135
7177,1.4113964
7178,1.4142125
7179,1.414201
7180,1.4142089
7181,1.4142103
7182,1.4142121
7183,1.4142135
7184,1.4140675
7185,1.4142039
7186,1.4142123
7187,1.4142057
7188,1.4142135
7189,1.4520859e-14
7190,1.4142114
7191,1.4142126
7192,1.4142135
7193,1.4142127
7194,1.1519513e-10
7195,1.4142135
7196,1.4142135
7197,1.414211
7198,1.4142135
7199,1.4142126
7200,1.4142126
7201,1.4142135
7202,1.4142125
7203,1.4142135
7204,1.4142127
7205,1.4142135
7206,3.38484e-17
7207,1.4142085
7208,1.4142115
7209,1.4142095
7210,1.4142039
7211,1.4142135
7212,1.4142038
7213,1.4142135
7214,1.413991
7215,1.4141431
7216,1.4133723
7217,1.4142135
7218,1.4142135
7219,1.414212
7220,1.4142135
7221,1.4141978
7222,1.4142126
7223,1.4142033
7224,1.4142077
7225,1.4142121
7226,1.4142057
7227,1.4142135
7228,1.4142096
7229,1.4142127
7230,1.4142135
7231,1.4141787
7232,1.4141986
7233,1.4140849
7234,1.4142135
7235,1.4142135
7236,1.4142
7237,1.4140145
7238,3.5604088e-13
7239,1.4133552
7240,1.4142135
7241,1.4141703
7242,1.4140384
7243,1.4142027
7244,1.2832198e-12
7245,1.385642
7246,2.8796347e-13
7247,1.4142101
7248,1.4142029
7249,1.4142122
7250,7.787388e-11
7251,1.4142114
7252,1.4108056
7253,1.4142039
7254,1.4142135
7255,1.4142135
7256,1.4137585
7257,1.4142066
7258,1.4142089
7259,1.4142135
7260,1.4142135
7261,0.0
7262,1.414153
7263,1.4141617
7264,1.4142135
7265,1.4049406
7266,1.4142057
7267,1.6740959e-22
7268,1.4141831
7269,1.4139017
7270,1.3958218
7271,1.4141833
7272,1.4142135
7273,1.414205
7274,1.41401
7275,1.4142135
7276,1.4142135
7277,1.4142135
7278,1.4142115
7279,1.4142032
7280,1.4142126
7281,1.4142135
7282,1.4142135
7283,1.4142127
7284,1.4142135
7285,1.4121709
7286,1.4141695
7287,8.980802e-8
7288,1.4141598
7289,1.4141963
7290,1.406634
7291,0.0
7292,1.4142135
7293,1.4139869
7294,1.4142135
7295,1.4137408
7296,1.4142135
7297,1.4142135
7298,1.4142135
7299,1.4142098
7300,1.4142135
7301,1.4142135
7302,1.4142135
7303,1.4142135
7304,1.4141659
7305,1.4142095
7306,1.4142135
7307,1.4141982
7308,1.4141684
7309,1.413669
7310,1.4142089
7311,1.41416
7312,1.4142075
7313,1.4137452
7314,1.4133064
7315,1.2845073e-20
7316,1.4142135
7317,1.4141016
7318,1.414131
7319,1.4142134
7320,1.4142104
7321,1.4142135
7322,1.4142135
7323,1.4142135
7324,1.4137788
7325,1.4142126
7326,1.4142134
7327,1.4142071
7328,1.4142135
7329,1.4128474
7330,1.4141973
7331,1.4142109
7332,1.4142092
7333,1.4142126
7334,1.4142072
7335,1.4142135
7336,1.4141973
7337,1.4131087
7338,1.4142135
7339,1.4996417e-15
7340,1.4142135
7341,4.5002246e-16
7342,1.4142089
7343,6.9711294e-13
7344,1.4142121
7345,1.4141188
7346,1.414135
7347,1.4142135
7348,1.4142135
7349,1.8667066e-17
7350,1.4142115
7351,1.4141563
7352,2.8793138e-13
7353,1.4142135
7354,1.4142085
7355,1.4142135
7356,1.4142114
7357,1.4142135
7358,1.4142112
7359,1.4142135
7360,1.4141904
7361,2.8135663e-18
7362,1.4142135
7363,1.4126865
7364,1.4142135
7365,1.4142119
7366,1.4142135
7367,1.414195
7368,1.4141966
7369,1.4142106
7370,1.4141911
7371,1.4141726
7372,1.4142135
7373,1.4142126
7374,1.4142094
7375,1.4142135
7376,1.4140992
7377,1.4141878
7378,5.4101704e-16
7379,1.4142135
7380,1.414162
7381,1.4139538
7382,1.4141614
7383,1.4142007
7384,1.4142135
7385,1.4142071
7386,1.4142135
7387,6.7643695e-18
7388,1.4142088
7389,1.4142135
7390,1.4142126
7391,1.4140646
7392,1.4142135
7393,1.4141333
7394,1.4142135
7395,1.4142069
7396,1.4141468
7397,1.4142135
7398,1.4142126
7399,1.4142135
7400,1.4142135
7401,1.4141937
7402,1.4133848
7403,1.4142098
7404,1.4142135
7405,1.5996158e-21
7406,1.4142135
7407,1.4142135
7408,7.719088e-17
7409,1.4141544
7410,1.4142135
7411,1.4142135
7412,1.4141626
7413,1.4142071
7414,8.327902e-20
7415,1.4142135
7416,1.4142108
7417,1.4142101
7418,1.4142103
7419,1.4142013
7420,1.4142135
7421,1.4139141
7422,1.4142135
7423,1.4140569
7424,1.4142102
7425,1.4141188
7426,1.5959319e-11
7427,1.4142135
7428,6.223744e-7
7429,1.4142135
7430,1.4142116
7431,1.4140124
7432,1.4142135
7433,9.146449e-22
7434,1.4130373
7435,7.740773e-18
7436,1.4142135
7437,1.4142069
7438,1.4142135
7439,1.4142096
7440,1.4142135
7441,1.4142135
7442,4.5819747e-19
7443,1.4142135
7444,1.4142135
7445,1.4142135
7446,1.4142135
7447,1.4141713
7448,1.4142127
7449,1.4142135
7450,3.40261e-16
7451,1.4142135
7452,1.4141648
7453,1.4142135
7454,1.4142135
7455,1.4133006
7456,1.4141735
7457,1.4140607
7458,1.4140934
7459,1.4142135
7460,1.4142088
7461,1.4141793
7462,1.4142121
7463,1.414209
7464,1.4142101
7465,1.4142135
7466,1.4142135
7467,2.8105747e-16
7468,7.242424e-18
7469,1.4141977
7470,1.4137203
7471,1.414166
7472,1.4142003
7473,1.413295
7474,1.4142135
7475,1.4142127
7476,5.13403e-12
7477,1.4142125
7478,1.4142135
7479,1.4142126
7480,1.4141994
7481,1.4142135
7482,1.4142135
7483,1.4142077
7484,1.4142135
7485,1.4142135
7486,1.4138436
7487,1.4142135
7488,1.4142123
7489,1.4142132
7490,1.4142135
7491,1.4142119
7492,1.4142135
7493,1.4137884
7494,1.4142118
7495,1.4142135
7496,1.4142125
7497,1.4142126
7498,1.4142135
7499,1.4141643
7500,1.4140598
7501,1.4142135
7502,1.4142134
7503,1.4142135
7504,1.4142126
7505,1.4142001
7506,1.4142135
7507,1.413735
7508,1.4142135
7509,1.414182
7510,1.4142135
7511,1.4142135
7512,1.4141467
7513,1.4142135
7514,1.4141349
7515,1.4142135
7516,1.4140718
7517,1.4137635
7518,1.4142046
7519,1.4142135
7520,1.414148
7521,1.4142135
7522,1.4142135
7523,1.4142135
7524,1.4142026
7525,1.4142135
7526,2.4492183e-11
7527,1.4142126
7528,1.4142135
7529,1.4142054
7530,1.4142135
7531,4.3033434e-13
7532,1.4142118
7533,1.2872673e-16
7534,1.4142135
7535,1.4142135
7536,1.4142135
7537,1.4140496
7538,1.4142135
7539,1.4142135
7540,1.4675379e-15
7541,1.4142135
7542,1.4142004
7543,1.4142135
7544,1.4142065
7545,1.4142135
7546,1.4142038
7547,1.4142112
7548,1.4118934
7549,1.4142135
7550,1.4142135
7551,1.4142135
7552,1.4142135
7553,1.4142135
7554,1.4138976
7555,1.4141147
7556,1.4142135
7557,1.4142127
7558,1.414094
7559,1.4140636
7560,1.4141886
7561,1.4142088
7562,1.4141415
7563,1.4142135
7564,1.414212
7565,1.4142135
7566,1.4142135
7567,1.4142126
7568,1.4142135
7569,1.4142135
7570,1.4142095
7571,1.4142135
7572,1.4142126
7573,1.4142121
7574,1.4142135
7575,1.4141542
7576,1.4142135
7577,1.4142135
7578,1.4142133
7579,1.4142127
7580,1.4142135
7581,1.4142017
7582,1.4142135
7583,1.4142135
7584,1.4142036
7585,1.4142096
7586,1.4142135
7587,1.4142135
7588,1.4142135
7589,1.4138889
7590,1.4141266
7591,1.4142118
7592,1.4141792
7593,1.4142135
7594,1.4142126
7595,2.4829507e-18
7596,5.729594e-19
7597,1.4142135
7598,1.4142135
7599,1.4142135
7600,1.4142033
7601,1.414048
7602,1.4142113
7603,1.4141743
7604,2.5916441e-12
7605,5.6437144e-21
7606,1.4142051
7607,1.4142076
7608,1.4142135
7609,1.4142123
7610,1.4142135
7611,1.4142135
7612,1.4141922
7613,1.4142135
7614,1.4142122
7615,1.4137527
7616,1.4142135
7617,1.4142115
7618,1.4142135
7619,1.4142126
7620,1.4142135
7621,1.4136395
7622,1.4142135
7623,1.4142135
7624,1.406614
7625,1.4142135
7626,1.4142135
7627,1.4142126
7628,1.4142084
7629,1.4142135
7630,1.4142135
7631,1.4142127
7632,1.4142135
7633,1.4141482
7634,1.1149272e-11
7635,1.414212
7636,1.4142135
7637,1.4142135
7638,1.4142135
7639,1.4142042
7640,1.4141786
7641,1.4142135
7642,1.4142135
7643,1.4142135
7644,1.4142135
7645,1.4134166
7646,1.4142135
7647,1.4112298
7648,1.4142135
7649,1.4142135
7650,1.4142135
7651,1.4141145
7652,1.4138876
7653,1.4141997
7654,1.4142135
7655,1.4142135
7656,1.4142135
7657,4.030747e-16
7658,1.4141792
7659,1.4142135
7660,1.4142135
7661,4.3408416e-18
7662,1.4142126
7663,1.4142135
7664,1.4142135
7665,1.4142135
7666,1.4142135
7667,1.4142135
7668,1.4142135
7669,3.68323e-17
7670,1.4142135
7671,1.4142135
7672,1.4141805
7673,1.4142135
7674,1.4142135
7675,1.4142135
7676,1.4142135
7677,1.4142135
7678,1.4142126
7679,1.4142135
7680,3.215055e-14
7681,1.4142135
7682,1.4139798
7683,1.4142126
7684,1.4142135
7685,1.4140896
7686,1.1305273e-15
7687,1.4142135
7688,1.4142135
7689,1.4142113
7690,1.4141548
7691,1.4141496
7692,1.4142116
7693,1.4142135
7694,1.4142126
7695,1.4142135
7696,1.4142036
7697,1.4142135
7698,1.4142135
7699,1.4142121
7700,1.4130888
7701,1.4142135
7702,1.4142135
7703,1.4142025
7704,2.6535658e-18
7705,1.4142106
7706,1.4142135
7707,1.414154
7708,1.4142089
7709,1.4142135
7710,1.4142011
7711,3.0804186e-17
7712,1.4141387
7713,1.4141988
7714,1.4141784
7715,1.4142135
7716,1.4142135
7717,1.4142125
7718,1.4128201
7719,1.4142135
7720,1.4142075
7721,3.6403246e-12
7722,4.3033808e-13
7723,1.4142135
7724,1.4142135
7725,1.4142135
7726,1.4142135
7727,1.4142135
7728,1.4142107
7729,1.4142135
7730,1.4142134
7731,1.4142135
7732,1.4142135
